Customer ID,Customer Name,Gender,Age,City,State,Region,Membership Type,Segment
CUST02293,Aarav Kulkarni,Male,49,Saket,Delhi,North,Silver,Corporate
CUST02294,Rohan Singh,Male,43,Thane,Maharashtra,West,Gold,Consumer
CUST02295,Pooja Singh,Female,28,Salem,Tamil Nadu,South,Gold,Consumer
CUST02296,Amit Sharma,Male,56,New Delhi,Delhi,North,Silver,Consumer
CUST02297,Ananya Joshi,Female,64,Trichy,Tamil Nadu,South,Gold,Corporate
CUST02298,Sneha Das,Female,35,Jaipur,Rajasthan,North,Gold,Consumer
CUST02299,Ananya Joshi,Female,28,Mangaluru,Karnataka,South,Silver,Consumer
CUST02300,Rohan Kulkarni,Male,58,Varanasi,Uttar Pradesh,North,Platinum,Corporate
CUST02301,Divya Patel,Female,28,Pune,Maharashtra,West,Silver,Consumer
CUST02302,Suresh Iyer,Male,61,New Delhi,Delhi,North,Gold,Consumer
CUST02303,Ananya Iyer,Female,71,Mysuru,Karnataka,South,Silver,Corporate
CUST02304,Ananya Kulkarni,Female,24,Kanpur,Uttar Pradesh,North,Silver,Corporate
CUST02305,Vivaan Sharma,Male,67,Madurai,Tamil Nadu,South,Silver,Corporate
CUST02306,Vikram Iyer,Male,61,Mumbai,Maharashtra,West,Silver,Corporate
CUST02307,Pooja Singh,Female,35,Jodhpur,Rajasthan,North,Silver,Corporate
CUST02308,Kavya Kulkarni,Female,42,Asansol,West Bengal,East,Gold,Corporate
CUST02309,Amit Iyer,Male,69,Chennai,Tamil Nadu,South,Silver,Corporate
CUST02310,Pooja Gupta,Female,27,Saket,Delhi,North,Gold,Consumer
CUST02311,Neha Gupta,Female,53,Kanpur,Uttar Pradesh,North,Silver,Consumer
CUST02312,Karan Gupta,Male,53,Trichy,Tamil Nadu,South,Silver,Consumer
CUST02313,Kavya Kulkarni,Female,50,Varanasi,Uttar Pradesh,North,Silver,Home Office
CUST02314,Meera Das,Female,71,Nashik,Maharashtra,West,Silver,Consumer
CUST02315,Karan Singh,Male,44,Gandhinagar,Gujarat,West,Gold,Consumer
CUST02316,Riya Das,Female,61,Nashik,Maharashtra,West,Gold,Consumer
CUST02317,Aditya Joshi,Male,47,Trichy,Tamil Nadu,South,Silver,Consumer
CUST02318,Divya Das,Female,25,Kolkata,West Bengal,East,Silver,Consumer
CUST02319,Suresh Patel,Male,43,Ajmer,Rajasthan,North,Silver,Consumer
CUST02320,Pooja Nair,Female,25,Udaipur,Rajasthan,North,Silver,Consumer
CUST02321,Arjun Joshi,Male,72,Pune,Maharashtra,West,Gold,Consumer
CUST02322,Suresh Gupta,Male,18,Belagavi,Karnataka,South,Silver,Consumer
CUST02323,Karan Gupta,Male,49,Durgapur,West Bengal,East,Silver,Consumer
CUST02324,Rohan Singh,Male,38,Belagavi,Karnataka,South,Silver,Consumer
CUST02325,Amit Das,Male,46,Jodhpur,Rajasthan,North,Platinum,Consumer
CUST02326,Amit Das,Male,45,Asansol,West Bengal,East,Silver,Consumer
CUST02327,Aarav Singh,Male,43,Thane,Maharashtra,West,Platinum,Consumer
CUST02328,Suresh Sharma,Male,69,Thane,Maharashtra,West,Silver,Corporate
CUST02329,Ananya Nair,Female,32,Udaipur,Rajasthan,North,Gold,Consumer
CUST02330,Ananya Joshi,Female,37,Kanpur,Uttar Pradesh,North,Silver,Consumer
CUST02331,Sneha Singh,Female,57,Dwarka,Delhi,North,Gold,Consumer
CUST02332,Divya Das,Female,32,Surat,Gujarat,West,Silver,Consumer
CUST02333,Pooja Verma,Female,66,Siliguri,West Bengal,East,Gold,Consumer
CUST02334,Sneha Iyer,Female,41,New Delhi,Delhi,North,Silver,Consumer
CUST02335,Vikram Patel,Male,30,Gandhinagar,Gujarat,West,Silver,Corporate
CUST02336,Karan Das,Male,42,Udaipur,Rajasthan,North,Silver,Consumer
CUST02337,Ananya Patel,Female,63,Siliguri,West Bengal,East,Silver,Home Office
CUST02338,Neha Verma,Female,45,Kota,Rajasthan,North,Silver,Consumer
CUST02339,Ananya Iyer,Female,54,Mangaluru,Karnataka,South,Platinum,Consumer
CUST02340,Amit Verma,Male,57,Thane,Maharashtra,West,Silver,Corporate
CUST02341,Rahul Gupta,Male,55,Mumbai,Maharashtra,West,Silver,Consumer
CUST02342,Rahul Kulkarni,Male,27,Dwarka,Delhi,North,Silver,Home Office
CUST02343,Kavya Nair,Female,20,Trichy,Tamil Nadu,South,Silver,Home Office
CUST02344,Vikram Singh,Male,50,Trichy,Tamil Nadu,South,Silver,Corporate
CUST02345,Amit Kulkarni,Male,58,Ahmedabad,Gujarat,West,Silver,Consumer
CUST02346,Suresh Sharma,Male,73,Kota,Rajasthan,North,Silver,Consumer
CUST02347,Divya Iyer,Female,66,Mysuru,Karnataka,South,Silver,Consumer
CUST02348,Divya Iyer,Female,22,Kolkata,West Bengal,East,Silver,Consumer
CUST02349,Divya Nair,Female,69,Karol Bagh,Delhi,North,Silver,Consumer
CUST02350,Aisha Joshi,Female,41,Mumbai,Maharashtra,West,Silver,Corporate
CUST02351,Neha Iyer,Female,70,Karol Bagh,Delhi,North,Platinum,Consumer
CUST02352,Ananya Nair,Female,66,Durgapur,West Bengal,East,Gold,Home Office
CUST02353,Rohan Joshi,Male,69,Trichy,Tamil Nadu,South,Silver,Consumer
CUST02354,Priya Nair,Female,33,Surat,Gujarat,West,Gold,Consumer
CUST02355,Arjun Singh,Male,32,Lucknow,Uttar Pradesh,North,Silver,Corporate
CUST02356,Aditya Patel,Male,64,Vadodara,Gujarat,West,Silver,Consumer
CUST02357,Neha Nair,Female,19,Asansol,West Bengal,East,Silver,Consumer
CUST02358,Vivaan Kulkarni,Male,39,Dwarka,Delhi,North,Gold,Corporate
CUST02359,Priya Verma,Female,28,Asansol,West Bengal,East,Silver,Corporate
CUST02360,Meera Nair,Female,32,Salem,Tamil Nadu,South,Silver,Home Office
CUST02361,Aarav Sharma,Male,43,Vadodara,Gujarat,West,Silver,Consumer
CUST02362,Riya Sharma,Female,42,Vadodara,Gujarat,West,Platinum,Consumer
CUST02363,Aditya Gupta,Male,25,Nashik,Maharashtra,West,Silver,Corporate
CUST02364,Rohan Das,Male,74,Trichy,Tamil Nadu,South,Gold,Consumer
CUST02365,Pooja Iyer,Female,24,Ahmedabad,Gujarat,West,Silver,Consumer
CUST02366,Aisha Gupta,Female,32,Karol Bagh,Delhi,North,Silver,Corporate
CUST02367,Aditya Nair,Male,33,Rajkot,Gujarat,West,Gold,Consumer
CUST02368,Meera Gupta,Female,70,Siliguri,West Bengal,East,Gold,Consumer
CUST02369,Sneha Joshi,Female,41,Salem,Tamil Nadu,South,Silver,Consumer
CUST02370,Vikram Kulkarni,Male,48,Surat,Gujarat,West,Gold,Consumer
CUST02371,Aisha Joshi,Female,75,Kolkata,West Bengal,East,Platinum,Consumer
CUST02372,Aisha Das,Female,74,Thane,Maharashtra,West,Silver,Home Office
CUST02373,Sneha Nair,Female,26,Kanpur,Uttar Pradesh,North,Silver,Consumer
CUST02374,Vivaan Patel,Male,59,Pune,Maharashtra,West,Silver,Consumer
CUST02375,Divya Patel,Female,24,Nagpur,Maharashtra,West,Gold,Home Office
CUST02376,Vivaan Iyer,Male,18,Siliguri,West Bengal,East,Gold,Consumer
CUST02377,Meera Iyer,Female,34,Chennai,Tamil Nadu,South,Gold,Consumer
CUST02378,Vikram Sharma,Male,26,Thane,Maharashtra,West,Silver,Corporate
CUST02379,Aisha Das,Female,39,Surat,Gujarat,West,Gold,Consumer
CUST02380,Amit Nair,Male,36,Surat,Gujarat,West,Silver,Consumer
CUST02381,Aditya Sharma,Male,48,Coimbatore,Tamil Nadu,South,Silver,Consumer
CUST02382,Divya Joshi,Female,44,Chennai,Tamil Nadu,South,Gold,Consumer
CUST02383,Priya Kulkarni,Female,53,Ahmedabad,Gujarat,West,Silver,Consumer
CUST02384,Arjun Das,Male,38,Coimbatore,Tamil Nadu,South,Gold,Consumer
CUST02385,Ananya Joshi,Female,47,Karol Bagh,Delhi,North,Silver,Corporate
CUST02386,Vivaan Kulkarni,Male,34,Coimbatore,Tamil Nadu,South,Silver,Corporate
CUST02387,Ananya Nair,Female,35,Rajkot,Gujarat,West,Silver,Consumer
CUST02388,Aisha Joshi,Female,52,Lucknow,Uttar Pradesh,North,Gold,Consumer
CUST02389,Pooja Patel,Female,45,Nagpur,Maharashtra,West,Silver,Consumer
CUST02390,Riya Iyer,Female,67,Udaipur,Rajasthan,North,Gold,Consumer
CUST02391,Divya Singh,Female,22,Mysuru,Karnataka,South,Gold,Consumer
CUST02392,Riya Nair,Female,25,Saket,Delhi,North,Silver,Consumer
CUST02393,Arjun Das,Male,54,Mangaluru,Karnataka,South,Silver,Consumer
CUST02394,Amit Patel,Male,60,Varanasi,Uttar Pradesh,North,Silver,Consumer
CUST02395,Rahul Das,Male,64,Mysuru,Karnataka,South,Silver,Consumer
CUST02396,Aditya Verma,Male,22,Ajmer,Rajasthan,North,Silver,Consumer
CUST02397,Riya Iyer,Female,29,Saket,Delhi,North,Gold,Consumer
CUST02398,Suresh Gupta,Male,22,Saket,Delhi,North,Silver,Corporate
CUST02399,Rahul Singh,Male,18,Lucknow,Uttar Pradesh,North,Gold,Home Office
CUST02400,Pooja Kulkarni,Female,25,Kota,Rajasthan,North,Platinum,Consumer
CUST02401,Divya Patel,Female,25,Udaipur,Rajasthan,North,Silver,Corporate
CUST02402,Rohan Gupta,Male,62,Chennai,Tamil Nadu,South,Silver,Consumer
CUST02403,Aditya Verma,Male,20,Salem,Tamil Nadu,South,Silver,Consumer
CUST02404,Kavya Singh,Female,65,Chennai,Tamil Nadu,South,Silver,Consumer
CUST02405,Aditya Singh,Male,59,Bengaluru,Karnataka,South,Gold,Corporate
CUST02406,Neha Singh,Female,45,Belagavi,Karnataka,South,Platinum,Consumer
CUST02407,Sneha Iyer,Female,35,New Delhi,Delhi,North,Gold,Corporate
CUST02408,Kavya Nair,Female,62,Howrah,West Bengal,East,Silver,Consumer
CUST02409,Rahul Das,Male,30,Ajmer,Rajasthan,North,Gold,Consumer
CUST02410,Vivaan Verma,Male,25,Nashik,Maharashtra,West,Silver,Corporate
CUST02411,Sneha Gupta,Female,29,Durgapur,West Bengal,East,Gold,Consumer
CUST02412,Vikram Nair,Male,62,Mysuru,Karnataka,South,Silver,Consumer
CUST02413,Rohan Verma,Male,50,Kota,Rajasthan,North,Silver,Consumer
CUST02414,Meera Joshi,Female,25,Trichy,Tamil Nadu,South,Platinum,Home Office
CUST02415,Ananya Verma,Female,46,Jaipur,Rajasthan,North,Silver,Consumer
CUST02416,Meera Verma,Female,75,Mangaluru,Karnataka,South,Platinum,Consumer
CUST02417,Vivaan Joshi,Male,72,Varanasi,Uttar Pradesh,North,Gold,Consumer
CUST02418,Meera Sharma,Female,68,Agra,Uttar Pradesh,North,Gold,Consumer
CUST02419,Arjun Kulkarni,Male,40,Agra,Uttar Pradesh,North,Gold,Consumer
CUST02420,Neha Sharma,Female,50,Howrah,West Bengal,East,Silver,Home Office
CUST02421,Sneha Kulkarni,Female,22,Lucknow,Uttar Pradesh,North,Silver,Consumer
CUST02422,Arjun Singh,Male,32,Noida,Uttar Pradesh,North,Gold,Corporate
CUST02423,Aisha Joshi,Female,45,Saket,Delhi,North,Platinum,Consumer
CUST02424,Ananya Gupta,Female,61,Kolkata,West Bengal,East,Gold,Consumer
CUST02425,Ananya Gupta,Female,62,Bengaluru,Karnataka,South,Silver,Consumer
CUST02426,Amit Gupta,Male,31,Belagavi,Karnataka,South,Silver,Consumer
CUST02427,Priya Sharma,Female,64,Madurai,Tamil Nadu,South,Silver,Consumer
CUST02428,Kavya Joshi,Female,37,Belagavi,Karnataka,South,Gold,Home Office
CUST02429,Priya Iyer,Female,32,Surat,Gujarat,West,Silver,Consumer
CUST02430,Aarav Das,Male,65,Lucknow,Uttar Pradesh,North,Gold,Consumer
CUST02431,Kavya Das,Female,65,Rajkot,Gujarat,West,Platinum,Corporate
CUST02432,Riya Das,Female,60,Noida,Uttar Pradesh,North,Silver,Consumer
CUST02433,Vikram Joshi,Male,43,Howrah,West Bengal,East,Silver,Consumer
CUST02434,Aarav Iyer,Male,64,Rajkot,Gujarat,West,Silver,Consumer
CUST02435,Rahul Verma,Male,27,Belagavi,Karnataka,South,Platinum,Corporate
CUST02436,Pooja Kulkarni,Female,73,Salem,Tamil Nadu,South,Silver,Consumer
CUST02437,Suresh Iyer,Male,66,Coimbatore,Tamil Nadu,South,Silver,Consumer
CUST02438,Rohan Patel,Male,42,Kanpur,Uttar Pradesh,North,Silver,Consumer
CUST02439,Sneha Verma,Female,44,Nashik,Maharashtra,West,Platinum,Consumer
CUST02440,Rohan Patel,Male,31,Noida,Uttar Pradesh,North,Gold,Consumer
CUST02441,Aarav Iyer,Male,31,Jodhpur,Rajasthan,North,Silver,Consumer
CUST02442,Rahul Patel,Male,72,Mysuru,Karnataka,South,Silver,Consumer
CUST02443,Divya Joshi,Female,46,Ajmer,Rajasthan,North,Platinum,Consumer
CUST02444,Aisha Patel,Female,50,Lucknow,Uttar Pradesh,North,Silver,Corporate
CUST02445,Rahul Sharma,Male,20,Jaipur,Rajasthan,North,Silver,Consumer
CUST02446,Ananya Sharma,Female,18,New Delhi,Delhi,North,Gold,Consumer
CUST02447,Meera Joshi,Female,31,Bengaluru,Karnataka,South,Silver,Consumer
CUST02448,Aditya Verma,Male,49,Belagavi,Karnataka,South,Silver,Corporate
CUST02449,Arjun Iyer,Male,26,Nagpur,Maharashtra,West,Gold,Consumer
CUST02450,Aditya Verma,Male,31,Kolkata,West Bengal,East,Silver,Consumer
CUST02451,Neha Sharma,Female,66,Rajkot,Gujarat,West,Silver,Consumer
CUST02452,Aisha Patel,Female,73,Kota,Rajasthan,North,Silver,Consumer
CUST02453,Vikram Verma,Male,41,Pune,Maharashtra,West,Silver,Corporate
CUST02454,Karan Iyer,Male,55,Lucknow,Uttar Pradesh,North,Platinum,Consumer
CUST02455,Priya Iyer,Female,65,Saket,Delhi,North,Gold,Consumer
CUST02456,Arjun Kulkarni,Male,67,Udaipur,Rajasthan,North,Silver,Corporate
CUST02457,Vivaan Joshi,Male,68,Kolkata,West Bengal,East,Gold,Consumer
CUST02458,Aditya Das,Male,37,Dwarka,Delhi,North,Silver,Consumer
CUST02459,Aisha Kulkarni,Female,21,Noida,Uttar Pradesh,North,Gold,Consumer
CUST02460,Kavya Iyer,Female,22,Surat,Gujarat,West,Silver,Consumer
CUST02461,Rahul Sharma,Male,20,Jaipur,Rajasthan,North,Platinum,Corporate
CUST02462,Rahul Patel,Male,40,Mumbai,Maharashtra,West,Platinum,Consumer
CUST02463,Meera Iyer,Female,75,Mangaluru,Karnataka,South,Silver,Consumer
CUST02464,Karan Iyer,Male,68,Asansol,West Bengal,East,Silver,Consumer
CUST02465,Pooja Verma,Female,65,Trichy,Tamil Nadu,South,Gold,Consumer
CUST02466,Priya Sharma,Female,71,Mysuru,Karnataka,South,Silver,Consumer
CUST02467,Aditya Gupta,Male,31,Chennai,Tamil Nadu,South,Gold,Corporate
CUST02468,Ananya Kulkarni,Female,55,Surat,Gujarat,West,Silver,Consumer
CUST02469,Ananya Nair,Female,27,Chennai,Tamil Nadu,South,Silver,Consumer
CUST02470,Vikram Das,Male,60,Ahmedabad,Gujarat,West,Silver,Corporate
CUST02471,Amit Gupta,Male,69,Pune,Maharashtra,West,Gold,Home Office
CUST02472,Neha Patel,Female,22,Lucknow,Uttar Pradesh,North,Silver,Consumer
CUST02473,Neha Gupta,Female,39,Kolkata,West Bengal,East,Platinum,Consumer
CUST02474,Rahul Kulkarni,Male,51,Lucknow,Uttar Pradesh,North,Silver,Consumer
CUST02475,Sneha Das,Female,60,Noida,Uttar Pradesh,North,Gold,Consumer
CUST02476,Pooja Kulkarni,Female,61,Kanpur,Uttar Pradesh,North,Silver,Consumer
CUST02477,Rahul Gupta,Male,23,Salem,Tamil Nadu,South,Silver,Consumer
CUST02478,Aarav Iyer,Male,51,Trichy,Tamil Nadu,South,Silver,Corporate
CUST02479,Vikram Nair,Male,62,Dwarka,Delhi,North,Silver,Home Office
CUST02480,Suresh Gupta,Male,27,Durgapur,West Bengal,East,Silver,Consumer
CUST02481,Vikram Gupta,Male,18,Kolkata,West Bengal,East,Silver,Consumer
CUST02482,Vikram Das,Male,50,Gandhinagar,Gujarat,West,Silver,Home Office
CUST02483,Ananya Singh,Female,25,Durgapur,West Bengal,East,Silver,Corporate
CUST02484,Meera Patel,Female,57,Howrah,West Bengal,East,Silver,Consumer
CUST02485,Amit Kulkarni,Male,64,Belagavi,Karnataka,South,Gold,Consumer
CUST02486,Priya Verma,Female,37,Durgapur,West Bengal,East,Silver,Consumer
CUST02487,Priya Joshi,Female,23,Belagavi,Karnataka,South,Platinum,Corporate
CUST02488,Rahul Kulkarni,Male,54,Vadodara,Gujarat,West,Silver,Consumer
CUST02489,Aisha Joshi,Female,75,Nagpur,Maharashtra,West,Platinum,Home Office
CUST02490,Divya Iyer,Female,51,Kota,Rajasthan,North,Silver,Consumer
CUST02491,Kavya Verma,Female,43,Jaipur,Rajasthan,North,Silver,Home Office
CUST02492,Riya Nair,Female,61,Salem,Tamil Nadu,South,Silver,Consumer
CUST02493,Riya Iyer,Female,62,Kota,Rajasthan,North,Silver,Consumer
CUST02494,Meera Gupta,Female,41,Howrah,West Bengal,East,Gold,Consumer
CUST02495,Amit Nair,Male,36,Belagavi,Karnataka,South,Gold,Corporate
CUST02496,Priya Gupta,Female,22,Kota,Rajasthan,North,Silver,Consumer
CUST02497,Ananya Kulkarni,Female,54,Saket,Delhi,North,Gold,Corporate
CUST02498,Neha Iyer,Female,29,Nagpur,Maharashtra,West,Silver,Corporate
CUST02499,Divya Iyer,Female,66,Surat,Gujarat,West,Silver,Consumer
CUST02500,Divya Patel,Female,57,Vadodara,Gujarat,West,Silver,Consumer
CUST02501,Pooja Singh,Female,33,Kota,Rajasthan,North,Platinum,Corporate
CUST02502,Neha Sharma,Female,57,Dwarka,Delhi,North,Silver,Consumer
CUST02503,Arjun Joshi,Male,24,Pune,Maharashtra,West,Platinum,Consumer
CUST02504,Kavya Sharma,Female,61,Dwarka,Delhi,North,Platinum,Consumer
CUST02505,Amit Iyer,Male,38,Ahmedabad,Gujarat,West,Gold,Consumer
CUST02506,Vikram Sharma,Male,40,Jodhpur,Rajasthan,North,Gold,Home Office
CUST02507,Kavya Joshi,Female,74,Mumbai,Maharashtra,West,Silver,Consumer
CUST02508,Suresh Gupta,Male,67,Rohini,Delhi,North,Silver,Consumer
CUST02509,Ananya Patel,Female,29,Chennai,Tamil Nadu,South,Gold,Consumer
CUST02510,Amit Das,Male,71,Asansol,West Bengal,East,Gold,Corporate
CUST02511,Aisha Joshi,Female,30,Belagavi,Karnataka,South,Gold,Consumer
CUST02512,Rohan Patel,Male,38,Surat,Gujarat,West,Silver,Consumer
CUST02513,Riya Kulkarni,Female,50,Noida,Uttar Pradesh,North,Silver,Home Office
CUST02514,Aisha Singh,Female,24,Thane,Maharashtra,West,Gold,Consumer
CUST02515,Vikram Kulkarni,Male,64,Salem,Tamil Nadu,South,Silver,Consumer
CUST02516,Vikram Das,Male,50,Madurai,Tamil Nadu,South,Silver,Consumer
CUST02517,Rohan Gupta,Male,33,Madurai,Tamil Nadu,South,Silver,Consumer
CUST02518,Rahul Das,Male,35,Thane,Maharashtra,West,Silver,Consumer
CUST02519,Aarav Iyer,Male,35,Trichy,Tamil Nadu,South,Gold,Consumer
CUST02520,Vivaan Das,Male,64,Surat,Gujarat,West,Silver,Consumer
CUST02521,Rohan Sharma,Male,41,Coimbatore,Tamil Nadu,South,Gold,Consumer
CUST02522,Priya Verma,Female,33,Nashik,Maharashtra,West,Gold,Consumer
CUST02523,Meera Iyer,Female,39,Karol Bagh,Delhi,North,Platinum,Consumer
CUST02524,Priya Gupta,Female,32,Saket,Delhi,North,Silver,Consumer
CUST02525,Sneha Gupta,Female,25,Gandhinagar,Gujarat,West,Gold,Home Office
CUST02526,Karan Das,Male,18,Kota,Rajasthan,North,Silver,Consumer
CUST02527,Neha Gupta,Female,24,Mysuru,Karnataka,South,Silver,Corporate
CUST02528,Ananya Sharma,Female,42,Jaipur,Rajasthan,North,Gold,Home Office
CUST02529,Aisha Nair,Female,39,Madurai,Tamil Nadu,South,Platinum,Home Office
CUST02530,Riya Patel,Female,71,Vadodara,Gujarat,West,Platinum,Consumer
CUST02531,Karan Das,Male,72,Belagavi,Karnataka,South,Gold,Home Office
CUST02532,Arjun Gupta,Male,31,Rajkot,Gujarat,West,Silver,Consumer
CUST02533,Neha Singh,Female,49,Belagavi,Karnataka,South,Silver,Corporate
CUST02534,Vikram Iyer,Male,42,Kanpur,Uttar Pradesh,North,Silver,Consumer
CUST02535,Aisha Kulkarni,Female,63,Pune,Maharashtra,West,Platinum,Consumer
CUST02536,Kavya Iyer,Female,35,Jodhpur,Rajasthan,North,Silver,Corporate
CUST02537,Neha Singh,Female,57,New Delhi,Delhi,North,Silver,Consumer
CUST02538,Neha Joshi,Female,50,New Delhi,Delhi,North,Silver,Consumer
CUST02539,Meera Gupta,Female,30,Hubli,Karnataka,South,Gold,Consumer
CUST02540,Kavya Patel,Female,52,Thane,Maharashtra,West,Gold,Consumer
CUST02541,Aisha Das,Female,64,Salem,Tamil Nadu,South,Gold,Consumer
CUST02542,Riya Iyer,Female,48,Durgapur,West Bengal,East,Silver,Consumer
CUST02543,Vivaan Sharma,Male,28,Saket,Delhi,North,Platinum,Consumer
CUST02544,Kavya Nair,Female,26,New Delhi,Delhi,North,Gold,Consumer
CUST02545,Divya Joshi,Female,62,Gandhinagar,Gujarat,West,Platinum,Consumer
CUST02546,Ananya Nair,Female,75,Siliguri,West Bengal,East,Gold,Consumer
CUST02547,Rahul Gupta,Male,45,Rajkot,Gujarat,West,Silver,Consumer
CUST02548,Vivaan Das,Male,18,Varanasi,Uttar Pradesh,North,Silver,Consumer
CUST02549,Ananya Joshi,Female,21,Kanpur,Uttar Pradesh,North,Gold,Consumer
CUST02550,Amit Gupta,Male,41,Lucknow,Uttar Pradesh,North,Silver,Consumer
CUST02551,Rahul Gupta,Male,32,Asansol,West Bengal,East,Silver,Consumer
CUST02552,Aarav Das,Male,33,Jaipur,Rajasthan,North,Silver,Consumer
CUST02553,Karan Gupta,Male,22,Ahmedabad,Gujarat,West,Silver,Consumer
CUST02554,Vikram Verma,Male,56,Belagavi,Karnataka,South,Gold,Home Office
CUST02555,Aarav Das,Male,66,Vadodara,Gujarat,West,Silver,Home Office
CUST02556,Neha Gupta,Female,38,Salem,Tamil Nadu,South,Silver,Consumer
CUST02557,Aisha Patel,Female,43,Coimbatore,Tamil Nadu,South,Silver,Consumer
CUST02558,Rohan Iyer,Male,75,Durgapur,West Bengal,East,Silver,Corporate
CUST02559,Vivaan Verma,Male,71,Belagavi,Karnataka,South,Platinum,Consumer
CUST02560,Sneha Das,Female,40,Belagavi,Karnataka,South,Silver,Home Office
CUST02561,Vikram Gupta,Male,59,Ajmer,Rajasthan,North,Silver,Consumer
CUST02562,Arjun Kulkarni,Male,49,Ahmedabad,Gujarat,West,Gold,Consumer
CUST02563,Karan Das,Male,47,Asansol,West Bengal,East,Silver,Consumer
CUST02564,Priya Kulkarni,Female,61,Kanpur,Uttar Pradesh,North,Silver,Consumer
CUST02565,Neha Iyer,Female,54,Karol Bagh,Delhi,North,Silver,Consumer
CUST02566,Divya Nair,Female,51,Udaipur,Rajasthan,North,Silver,Corporate
CUST02567,Kavya Singh,Female,70,Mysuru,Karnataka,South,Silver,Consumer
CUST02568,Vikram Kulkarni,Male,43,Rohini,Delhi,North,Silver,Home Office
CUST02569,Riya Verma,Female,30,Udaipur,Rajasthan,North,Silver,Corporate
CUST02570,Sneha Kulkarni,Female,19,Durgapur,West Bengal,East,Silver,Consumer
CUST02571,Ananya Iyer,Female,53,Saket,Delhi,North,Gold,Consumer
CUST02572,Meera Kulkarni,Female,21,Varanasi,Uttar Pradesh,North,Silver,Consumer
CUST02573,Karan Iyer,Male,34,Mumbai,Maharashtra,West,Gold,Corporate
CUST02574,Riya Nair,Female,22,Asansol,West Bengal,East,Silver,Consumer
CUST02575,Vikram Joshi,Male,65,Ahmedabad,Gujarat,West,Silver,Home Office
CUST02576,Neha Singh,Female,28,Gandhinagar,Gujarat,West,Silver,Consumer
CUST02577,Arjun Singh,Male,66,Jodhpur,Rajasthan,North,Silver,Home Office
CUST02578,Meera Kulkarni,Female,54,Kanpur,Uttar Pradesh,North,Silver,Consumer
CUST02579,Sneha Gupta,Female,42,Lucknow,Uttar Pradesh,North,Silver,Home Office
CUST02580,Divya Kulkarni,Female,71,Coimbatore,Tamil Nadu,South,Silver,Consumer
CUST02581,Meera Nair,Female,66,Howrah,West Bengal,East,Gold,Corporate
CUST02582,Sneha Singh,Female,39,Mysuru,Karnataka,South,Gold,Consumer
CUST02583,Aisha Singh,Female,19,Gandhinagar,Gujarat,West,Platinum,Corporate
CUST02584,Neha Singh,Female,53,Mysuru,Karnataka,South,Silver,Consumer
CUST02585,Suresh Kulkarni,Male,69,Surat,Gujarat,West,Silver,Consumer
CUST02586,Divya Das,Female,54,Lucknow,Uttar Pradesh,North,Silver,Consumer
CUST02587,Kavya Das,Female,30,Pune,Maharashtra,West,Silver,Consumer
CUST02588,Sneha Kulkarni,Female,26,Mysuru,Karnataka,South,Silver,Consumer
CUST02589,Kavya Kulkarni,Female,45,Ahmedabad,Gujarat,West,Silver,Corporate
CUST02590,Meera Singh,Female,55,Jodhpur,Rajasthan,North,Silver,Consumer
CUST02591,Vivaan Kulkarni,Male,33,Gandhinagar,Gujarat,West,Silver,Consumer
CUST02592,Arjun Joshi,Male,29,Mangaluru,Karnataka,South,Gold,Corporate
CUST02593,Suresh Kulkarni,Male,64,Ahmedabad,Gujarat,West,Gold,Consumer
CUST02594,Arjun Sharma,Male,36,Jaipur,Rajasthan,North,Silver,Consumer
CUST02595,Aarav Gupta,Male,18,Mysuru,Karnataka,South,Platinum,Consumer
CUST02596,Kavya Nair,Female,56,Lucknow,Uttar Pradesh,North,Silver,Consumer
CUST02597,Aarav Verma,Male,68,Saket,Delhi,North,Platinum,Consumer
CUST02598,Amit Verma,Male,37,Nashik,Maharashtra,West,Gold,Consumer
CUST02599,Amit Das,Male,28,Surat,Gujarat,West,Silver,Corporate
CUST02600,Aarav Patel,Male,51,Siliguri,West Bengal,East,Silver,Corporate
CUST02601,Aarav Sharma,Male,60,Noida,Uttar Pradesh,North,Gold,Consumer
CUST02602,Priya Iyer,Female,72,Durgapur,West Bengal,East,Silver,Consumer
CUST02603,Aarav Joshi,Male,49,Jaipur,Rajasthan,North,Silver,Consumer
CUST02604,Arjun Nair,Male,72,Noida,Uttar Pradesh,North,Gold,Home Office
CUST02605,Rohan Das,Male,58,Mumbai,Maharashtra,West,Silver,Corporate
CUST02606,Neha Singh,Female,53,Agra,Uttar Pradesh,North,Gold,Consumer
CUST02607,Amit Verma,Male,36,Siliguri,West Bengal,East,Silver,Consumer
CUST02608,Suresh Patel,Male,67,Salem,Tamil Nadu,South,Silver,Home Office
CUST02609,Priya Nair,Female,55,Jodhpur,Rajasthan,North,Silver,Consumer
CUST02610,Pooja Nair,Female,62,Salem,Tamil Nadu,South,Silver,Consumer
CUST02611,Divya Gupta,Female,56,Durgapur,West Bengal,East,Gold,Corporate
CUST02612,Aisha Joshi,Female,68,Trichy,Tamil Nadu,South,Silver,Consumer
CUST02613,Priya Iyer,Female,57,Ajmer,Rajasthan,North,Platinum,Consumer
CUST02614,Vikram Iyer,Male,64,Rajkot,Gujarat,West,Silver,Consumer
CUST02615,Amit Sharma,Male,60,Rohini,Delhi,North,Platinum,Consumer
CUST02616,Neha Iyer,Female,32,Jaipur,Rajasthan,North,Gold,Consumer
